,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-05-01,848149,197608,160636,200011,48869,46707,64697,47424,50464,31733
2021-05-02,851192,198442,161064,200201,49280,46978,65381,47473,50546,31827
2021-05-03,878569,207170,165861,208126,49704,48235,67177,48311,51767,32218
2021-05-04,909863,212193,173024,218310,51413,49635,69325,49881,53566,32516
2021-05-05,941419,219439,180808,226865,53089,51145,70929,50849,55493,32802
2021-05-06,966546,228823,185513,232344,53529,52343,72292,51701,56968,33033
2021-05-07,990300,238718,186606,238548,53824,54020,73298,52561,59468,33257
2021-05-08,997296,241088,186865,239666,54136,54586,73846,52848,60933,33328
2021-05-09,998818,241602,186904,239849,54216,54937,74066,52876,61017,33351
2021-05-10,1010982,243867,187555,243723,54365,56514,74715,53654,63103,33486
2021-05-11,1022419,246180,188041,246609,54584,58030,75303,54331,65709,33632
2021-05-12,1031127,248248,188616,248028,54686,59545,75903,55214,67207,33680
2021-05-13,1056895,255338,198868,251840,54756,60963,76009,55997,69241,33883
2021-05-14,1093965,265533,212519,259363,54886,63009,76338,56655,71491,34171
2021-05-15,1103071,267333,216083,260298,55750,63568,77152,56837,71861,34189
2021-05-16,1106725,268002,216647,260331,56312,64668,77600,56916,72000,34249
2021-05-17,1146054,276942,225778,272589,58565,67038,77759,59112,73552,34719
2021-05-18,1194572,286655,236511,287306,63213,69203,79608,61674,75279,35123
2021-05-19,1246112,297112,249708,301493,67837,71049,82047,64428,76872,35566
2021-05-20,1301201,307076,265207,316461,72132,73170,85067,67378,78534,36176
2021-05-21,1356985,317496,279050,333425,75709,75625,88374,70540,79960,36806
2021-05-22,1371216,320528,282184,334959,77321,77156,90429,71244,80361,37034
2021-05-23,1376494,321919,282899,335292,77442,77703,92129,71347,80518,37245
2021-05-24,1415620,330536,292204,346226,78915,79347,95017,73964,81777,37634
2021-05-25,1457644,338666,303554,359269,80760,81095,96471,76894,82821,38114
2021-05-26,1511957,352863,314313,375059,84263,82546,99805,80572,83974,38562
2021-05-27,1564349,369613,323698,391513,87112,83863,102465,82838,84442,38805
2021-05-28,1616658,385008,331221,408823,89940,85533,105484,85904,85771,38974
2021-05-29,1630173,389519,331992,410467,91274,86660,106955,88264,85966,39076
2021-05-30,1635543,391702,332889,410633,91520,87087,107627,88859,86120,39106
2021-05-31,1681883,402440,338778,427896,93688,88958,110632,92850,87082,39559
2021-06-01,1729799,415717,345341,445151,95965,90840,112593,95989,88297,39906
2021-06-02,1767803,427278,349670,459226,97497,92458,113888,98047,89471,40268
2021-06-03,1776677,429152,350509,461601,98092,93186,114994,98925,89820,40398
2021-06-04,1814885,442940,354154,472767,99522,94506,117322,101918,91017,40739
2021-06-05,1825646,447086,354821,474326,100108,95248,119439,102417,91370,40831
2021-06-06,1829560,448610,355399,474470,100379,95709,120168,102492,91458,40875
2021-06-07,1878702,462002,371377,487710,101760,96970,121295,104188,92271,41129
2021-06-08,1940095,478365,385367,504703,105157,99012,123904,107989,93822,41776
2021-06-09,1983406,491719,393800,516121,107740,100279,127054,109777,94783,42133
2021-06-10,2012800,501433,399560,523158,109283,101112,129122,110933,95654,42545
2021-06-11,2057663,515726,405836,535106,113384,103028,131135,112882,97536,43030
2021-06-12,2065191,518236,406574,536372,113840,103673,131579,113519,98198,43200
2021-06-13,2069629,520034,407143,536587,114065,104427,132032,113804,98272,43265
2021-06-14,2092391,525941,409896,544759,114468,106279,133130,115253,99156,43509
2021-06-15,2117222,531645,414330,552487,115349,108325,134109,117077,100063,43837
2021-06-16,2151088,538418,421697,561766,117164,110079,135729,120782,101236,44217
2021-06-17,2181452,546280,427721,569201,118758,111532,137447,123328,102539,44646
2021-06-18,2211481,554725,433195,576637,120760,113176,138959,125622,103324,45083
2021-06-19,2221930,558027,434065,578399,122014,114095,139341,127024,103723,45242
2021-06-20,2227967,559664,434501,581521,122221,114304,139485,127201,103815,45255
2021-06-21,2231841,560955,435039,581838,122390,115009,139930,127438,103966,45276
2021-06-22,2267781,567592,442390,593915,124543,116424,141714,130888,104781,45534
2021-06-23,2316046,578110,451695,612702,126668,117856,144080,133281,105700,45954
2021-06-24,2364510,589013,459585,631354,128327,119075,146648,137632,106510,46366
2021-06-25,2422563,600789,468024,653486,130667,122264,149474,143778,107423,46658
2021-06-26,2437660,603747,468838,658742,131944,122689,150710,146571,107688,46731
2021-06-27,2450510,606093,469464,666650,132221,123197,151337,146896,107851,46801
2021-06-28,2499635,616929,478032,684650,134127,125109,153737,150936,109111,47004
2021-06-29,2549403,628614,484922,702329,136889,127510,155975,155479,110414,47271
2021-06-30,2590835,639229,491932,714932,139250,128726,157801,159594,111661,47710
2021-07-01,2647544,654530,502571,729088,143034,130659,160701,164871,113557,48533
2021-07-02,2720949,673141,515918,750247,148399,132962,164815,171140,115410,48917
2021-07-03,2738912,676696,518159,754331,149675,134355,166499,174347,115881,48969
2021-07-04,2762994,680013,520577,765985,150233,136466,168692,175806,116203,49019
2021-07-05,2807912,688772,529157,782736,151777,137595,170978,179797,117699,49401
2021-07-06,2894018,709069,544087,814004,156295,140619,175290,185329,119560,49765
2021-07-07,2974036,724241,556820,843501,160191,143645,179375,192927,122708,50628
2021-07-08,3031802,737874,567589,858847,163174,146321,182678,199048,124844,51427
2021-07-09,3080610,752133,577061,866594,166346,149532,186098,204028,126679,52139
2021-07-10,3096918,755741,579315,871843,167068,151156,187486,205407,126734,52168
2021-07-11,3117521,757805,580923,885427,167356,151896,188737,206147,126956,52274
2021-07-12,3182245,774018,590864,909173,170152,154476,191532,210259,128810,52961
2021-07-13,3250847,790039,601021,934942,172548,157922,195350,214804,130399,53822
2021-07-14,3318781,805050,613023,959952,174530,160749,199509,219057,132149,54762
2021-07-15,3395319,822823,625591,988143,176989,163141,203338,225470,134134,55690
2021-07-16,3464436,823480,640157,1021651,180521,165826,208669,231957,135679,56496
2021-07-17,3491771,826894,644247,1032799,182166,166814,210783,235252,135990,56826
2021-07-18,3528220,838445,649007,1048632,182446,167839,211892,236944,136170,56845
2021-07-19,3619206,859673,661962,1086306,185791,170941,216017,242958,137799,57759
2021-07-20,3707047,878016,673868,1125206,188377,174003,219889,249332,139604,58752
2021-07-21,3796016,897649,685750,1162826,191288,177135,223921,256333,141481,59633
2021-07-22,3887758,918949,700773,1198134,194309,180865,227679,263219,143164,60666
2021-07-23,3984520,941707,717285,1232728,198205,185837,232418,269907,144944,61489
2021-07-24,4014690,948335,722051,1241768,199332,187656,234806,273765,145096,61881
2021-07-25,4051772,961799,725098,1256781,199864,188719,236199,275980,145151,62181
2021-07-26,4151556,983986,740756,1295281,204699,192308,240902,283050,147432,63142
2021-07-27,4260287,1008566,755791,1338852,208785,197303,245644,291156,150046,64144
2021-07-28,4354027,1029267,772633,1377132,211814,199974,249519,297928,151227,64533
2021-07-29,4426954,1045552,791143,1402723,213815,201720,251970,303212,152065,64754
2021-07-30,4487894,1061870,806186,1419117,215823,204673,254926,307385,152949,64965
2021-07-31,4505459,1066563,810073,1423385,216603,205964,255941,308973,152987,64970
2021-08-01,4526177,1073336,815073,1430737,216637,206105,256488,309843,152988,64970
2021-08-02,4585576,1089237,828019,1448674,219286,207671,259143,314663,153715,65168
2021-08-03,4630979,1100856,837421,1462724,221153,209202,260804,319161,154309,65349
2021-08-04,4670581,1110094,846327,1473549,222976,210569,263380,323374,154821,65488
2021-08-05,4710183,1119333,855233,1484375,224800,211937,265957,327588,155333,65627
2021-08-06,4714133,1120077,855596,1484589,224932,212059,267187,328726,155340,65627
2021-08-07,4724095,1121978,857446,1487226,225220,212337,268722,330180,155359,65627
2021-08-08,4735491,1124119,860517,1491453,225309,212616,269467,331018,155359,65633
2021-08-09,4779544,1132477,870476,1502575,228450,214565,272721,336552,155974,65754
2021-08-10,4824801,1141739,881149,1515119,231511,216416,275499,340368,157119,65881
2021-08-11,4879099,1152995,895443,1527055,236151,218185,280335,344762,158169,66004
2021-08-12,4942039,1164613,912854,1545942,239411,220361,284378,348664,159193,66623
2021-08-13,5004937,1177813,926269,1565576,243177,223114,288553,353224,160058,67153
2021-08-14,5020881,1182682,928853,1570258,244155,224226,289776,353658,160120,67153
2021-08-15,5036033,1186701,931690,1575649,244907,225518,290403,353890,160121,67154
2021-08-16,5096306,1198029,950300,1591553,248233,227739,294108,357568,161251,67525
2021-08-17,5154253,1210035,965803,1607029,251807,230067,298363,360570,162720,67859
2021-08-18,5215804,1222034,976565,1626222,258321,232549,302386,363986,165370,68371
2021-08-19,5270463,1232830,984751,1645031,263158,235917,305634,367586,166934,68622
2021-08-20,5319711,1243356,992084,1662351,266767,238279,308493,370189,169294,68898
2021-08-21,5330625,1246608,993638,1665522,267341,238891,309672,370666,169336,68951
2021-08-22,5340943,1248903,995753,1669977,267710,239489,310069,370708,169380,68954
2021-08-23,5389632,1259793,1002557,1686989,270414,241960,313134,374029,171596,69160
2021-08-24,5480769,1279791,1016665,1716816,277070,247202,318451,380300,174858,69616
2021-08-25,5574927,1300227,1040399,1743487,281503,250766,324263,386296,177591,70395
2021-08-26,5674777,1324540,1057487,1776329,285645,256343,329587,393159,180602,71085
2021-08-27,5772970,1346515,1063383,1790957,290568,291728,335115,400048,182916,71740
2021-08-28,5812688,1355298,1072352,1805394,292135,295037,337141,400366,183194,71771
2021-08-29,5850794,1363940,1081583,1820155,293474,297298,338662,400521,183378,71783
2021-08-30,5950132,1388702,1085898,1843065,299986,312825,352467,405707,188760,72722
2021-08-31,6001157,1400592,1096239,1854449,302300,317257,356723,408058,191716,73821
2021-09-01,6034049,1411131,1098097,1856226,305023,322786,362420,410061,193591,74711
2021-09-02,6058089,1417816,1100674,1858269,306867,327279,364627,411435,195417,75701
2021-09-03,6082129,1424501,1103251,1860312,308711,331773,366835,412808,197244,76691
2021-09-04,6102835,1430800,1105446,1862924,310063,335759,368201,413897,198510,77235
2021-09-05,6113109,1434185,1107014,1864885,310581,337570,368538,414294,198804,77235
2021-09-06,6139644,1440800,1110585,1869174,312081,342092,370201,416336,200503,77869
2021-09-07,6174509,1450176,1117471,1875553,313744,346282,372141,418615,202302,78220
2021-09-08,6209373,1459553,1124356,1881932,315406,350473,374082,420894,204102,78572
2021-09-09,6243449,1468284,1128272,1890976,317647,354601,376295,422730,205716,78928
2021-09-10,6268450,1474117,1131664,1896638,319016,357486,377888,424568,207601,79472
2021-09-11,6273769,1476396,1132265,1897597,319190,358121,378194,424848,207651,79507
2021-09-12,6277737,1478550,1132872,1898216,319225,358457,378321,424898,207685,79513
2021-09-13,6300666,1484688,1135218,1902549,320409,361375,380197,426896,209494,79836
2021-09-14,6323595,1490827,1137565,1906883,321594,364294,382074,428895,211303,80160
2021-09-15,6347661,1496629,1140998,1910983,323164,367482,383603,430483,213788,80531
2021-09-16,6361341,1500429,1143826,1912894,323902,369099,384308,431279,214886,80715
2021-09-17,6375022,1504229,1146655,1914805,324641,370716,385013,432075,215985,80900
2021-09-18,6388703,1508029,1149484,1916717,325380,372334,385718,432872,217084,81085
2021-09-19,6415925,1513479,1158035,1922796,326045,374796,386982,434257,218322,81212
2021-09-20,6443148,1518930,1166586,1928875,326710,377258,388246,435642,219561,81340
2021-09-21,6522338,1538438,1187720,1951155,329329,381066,391161,440117,221701,81649
2021-09-22,6601529,1557947,1208855,1973435,331948,384875,394076,444592,223842,81959
2021-09-23,6601529,1557947,1208855,1973435,331948,384875,394076,444592,223842,81959
2021-09-24,6636967,1570546,1217088,1975269,335647,387436,396085,447533,225375,81988
2021-09-25,6646806,1574849,1218977,1975779,336448,388153,397381,447822,225408,81989
2021-09-26,6651655,1577585,1219688,1976539,336573,388528,397461,447835,225431,82015
2021-09-27,6700654,1593628,1227188,1987086,339514,392299,400208,451063,227433,82235
2021-09-28,6740554,1608110,1233167,1995764,341768,394812,402120,453099,229204,82508
2021-09-29,6780455,1622593,1239146,2004443,344023,397325,404033,455136,230975,82781
2021-09-30,6800922,1629429,1243393,2009107,345102,398074,404811,456365,231751,82887
2021-10-01,6821390,1636265,1247641,2013772,346182,398823,405590,457595,232528,82994
2021-10-02,6825033,1637337,1248688,2014295,346424,399224,405892,457632,232536,83005
2021-10-03,6828932,1638246,1249762,2014907,346448,399384,406044,457638,233494,83009
2021-10-04,6870352,1650265,1257195,2021802,348586,404165,408573,459482,236358,83926
2021-10-05,6893259,1655984,1261755,2027436,349868,405660,409878,460668,237956,84054
2021-10-06,6914497,1661474,1266104,2032185,350842,406822,411348,461617,239837,84268
2021-10-07,6931689,1666153,1270117,2036422,351699,407758,412553,462398,240141,84448
2021-10-08,6951197,1671460,1274395,2041714,352624,409048,413644,462398,241309,84605
2021-10-09,6955520,1672508,1275180,2042711,352796,409155,413777,463475,241313,84605
2021-10-10,6958148,1673313,1276058,2043253,352802,409306,413840,463502,241343,84731
2021-10-11,6980293,1680765,1281446,2046040,353915,411428,415152,464038,242606,84903
2021-10-12,7010807,1687759,1286472,2058606,354826,412726,416563,464795,244039,85021
2021-10-13,7040751,1694441,1291312,2071244,355658,413936,417881,465575,245451,85253
2021-10-14,7084229,1701269,1304209,2086665,356592,415317,420421,467220,246936,85600
2021-10-15,7127210,1709280,1316255,2101688,357611,416826,423035,468539,248066,85910
2021-10-16,7134664,1710904,1318765,2103262,358036,417034,424049,468626,248074,85914
2021-10-17,7143477,1712103,1322589,2106119,358173,417188,424604,468647,248136,85918
2021-10-18,7204477,1726744,1337207,2126652,360246,419242,427932,470195,249857,86402
2021-10-19,7281233,1747922,1354118,2152273,363193,421332,431721,472269,251548,86857
2021-10-20,7346540,1764507,1370004,2172043,365872,422979,434998,475156,253366,87615
2021-10-21,7405721,1779556,1383482,2189686,368366,424585,438846,477700,255115,88385
2021-10-22,7456121,1791555,1395108,2204745,370641,425769,442262,480224,256658,89159
2021-10-23,7465334,1793818,1397103,2207057,371149,426046,443571,480646,256785,89159
2021-10-24,7470155,1795279,1398028,2208338,371384,426207,443969,480821,256953,89176
2021-10-25,7538426,1811982,1413538,2228793,374712,428431,448078,483744,259455,89693
2021-10-26,7589288,1823203,1426766,2244232,376244,429666,451492,486320,261099,90266
2021-10-27,7650594,1837569,1441839,2261668,378352,432133,455117,489383,263539,90994
2021-10-28,7693560,1847094,1452100,2275506,380079,433355,457267,491680,265124,91355
2021-10-29,7769002,1864129,1468514,2295944,384056,437029,461596,495888,269106,92738
2021-10-30,7803837,1871945,1477266,2302934,385635,439549,463920,497766,271087,93735
2021-10-31,7818347,1873767,1480274,2309830,386209,439811,464681,498290,271576,93909
2021-11-01,7851931,1880556,1489378,2317919,387346,441768,466253,500213,273293,95205
2021-11-02,7853755,1881357,1489832,2318244,387382,441813,466285,500224,273382,95236
2021-11-03,7874322,1886324,1493552,2324868,388061,442901,467183,501433,274467,95533
2021-11-04,7901853,1892412,1498175,2332671,389141,445042,468888,502883,276395,96246
2021-11-05,7931788,1901004,1503275,2340829,390464,446830,470879,503945,277919,96643
2021-11-06,7940336,1905008,1504379,2342082,391238,447228,471626,503945,278115,96715
2021-11-07,7943468,1906178,1504904,2343015,391279,447272,471723,504266,278115,96716
2021-11-08,7963463,1912032,1509877,2345097,392286,448805,473686,505207,279201,97272
2021-11-09,7985636,1918380,1515522,2348275,394125,449970,475499,506207,280154,97504
2021-11-10,8005943,1923894,1520740,2354024,394949,450223,476882,507247,280290,97694
2021-11-11,8041312,1933428,1528103,2364497,396581,451304,479121,509066,281259,97953
2021-11-12,8077305,1942131,1535606,2375895,398376,452483,481150,510943,282459,98262
2021-11-13,8093436,1947590,1538228,2378995,399416,453215,482986,511836,282723,98447
2021-11-14,8104188,1950556,1539959,2381596,399748,454751,483902,511974,283172,98530
2021-11-15,8132175,1958411,1547150,2387008,401356,456130,485671,513614,284079,98756
2021-11-16,8175240,1968633,1558430,2398276,403831,458358,487921,515694,285058,99039
2021-11-17,8218140,1978098,1570640,2409291,406210,459956,490534,517757,286378,99276
2021-11-18,8267905,1987836,1584091,2424039,408500,462943,493649,520585,286801,99461
2021-11-19,8313654,1997548,1595404,2437745,410663,465589,496400,522788,287757,99760
2021-11-20,8336670,2003410,1600190,2443153,412424,467137,498354,523859,288252,99891
2021-11-21,8340954,2004600,1601242,2444912,412537,467151,498491,523859,288271,99891
2021-11-22,8365014,2009293,1607118,2453014,413900,467534,500002,525181,288797,100175
2021-11-23,8411426,2019310,1617123,2464709,416432,472675,503284,527131,290206,100556
2021-11-24,8448131,2026445,1626121,2475686,418840,474516,505417,528867,291280,100959
2021-11-25,8482805,2033095,1633981,2486994,421382,476223,507207,530436,292245,101242
2021-11-26,8517317,2039674,1640650,2498805,423877,477952,509476,532322,293000,101561
2021-11-27,8531575,2044797,1643132,2501205,425191,478562,510671,533230,293184,101603
2021-11-28,8535952,2045747,1644188,2503257,425295,478607,510788,533283,293184,101603
2021-11-29,8572118,2053835,1651275,2514279,427115,480961,513262,535011,294268,102112
2021-11-30,8609838,2061194,1658897,2526649,429448,482729,515807,537002,295182,102930
2021-12-01,8650057,2069801,1666583,2539699,431605,484362,518541,539600,296366,103500
2021-12-02,8691191,2078186,1674066,2553494,433645,486291,521408,542575,297547,103979
2021-12-03,8737135,2087235,1681949,2569355,435826,488886,524998,545782,298742,104362
2021-12-04,8753013,2091392,1684310,2572961,437019,490382,526682,546781,299020,104466
2021-12-05,8756799,2091908,1684971,2575132,437206,490452,526840,546799,299025,104466
2021-12-06,8797202,2101733,1692767,2587094,439342,492753,529456,549347,299833,104877
2021-12-07,8842248,2110372,1702417,2601546,442061,495094,532600,552057,300921,105180
2021-12-08,8890536,2119919,1712330,2616029,444395,497811,536246,555957,302086,105763
2021-12-09,8937589,2128421,1723363,2629865,446797,500051,539565,559628,303548,106351
2021-12-10,8990904,2139052,1735753,2646114,448994,502625,542879,563321,305208,106958
2021-12-11,9008443,2143920,1738726,2649569,450346,503904,544680,564474,305639,107185
2021-12-12,9013106,2144903,1739627,2651726,450444,503955,544942,564635,305671,107203
2021-12-13,9064723,2156207,1749344,2668086,453318,506801,548368,567924,307251,107424
2021-12-14,9120842,2166909,1759760,2686153,456809,510206,551652,571897,309266,108190
2021-12-15,9177575,2178190,1770031,2703426,460483,513574,555335,576224,311086,109226
2021-12-16,9231657,2188073,1778934,2723131,463790,516143,558829,579840,312995,109922
2021-12-17,9275602,2196103,1786378,2739529,465094,518608,562080,582816,314563,110431
2021-12-18,9290068,2199847,1788359,2743162,466240,519783,563730,583563,314724,110660
2021-12-19,9306120,2200804,1789200,2754776,466350,519866,563945,585795,314724,110660
2021-12-20,9351668,2210050,1796737,2770948,469123,522751,566581,588292,316148,111038
2021-12-21,9398762,2220177,1803049,2787742,471962,525704,569849,591132,317507,111640
2021-12-22,9440834,2228805,1809662,2803211,474547,527736,572331,593732,318722,112088
2021-12-23,9475553,2236351,1816082,2813361,476771,530230,574626,595934,319634,112564
2021-12-24,9503944,2243080,1821167,2821968,478414,532770,576091,597325,320293,112836
2021-12-25,9505960,2243790,1821432,2822137,478534,533201,576264,597390,320302,112910
2021-12-26,9509864,2244705,1822004,2824132,478659,533340,576390,597417,320307,112910
2021-12-27,9556929,2254735,1831183,2838788,481233,537074,579080,599592,321830,113414
2021-12-28,9633790,2274407,1844598,2862506,486233,541032,583065,603437,324173,114339
2021-12-29,9682874,2290837,1851813,2872703,490026,544713,585880,606182,325726,114994
2021-12-30,9757168,2311607,1866626,2890073,495254,548584,590013,610772,328594,115645
2021-12-31,9792844,2322980,1874009,2897784,497555,550624,591674,612440,329841,115935
2022-01-01,9828521,2334354,1881392,2905495,499857,552664,593336,614108,331089,116226
2022-01-02,9835426,2337568,1882467,2907555,500110,552867,593434,614110,331089,116226
2022-01-03,9980703,2384750,1903823,2932321,504853,571279,603277,619987,340903,119510
2022-01-04,10119450,2432118,1930781,2961627,515471,577113,609763,626071,346132,120374
2022-01-05,10253380,2477839,1959407,2986433,525926,583512,615576,632020,351430,121237
2022-01-06,10400207,2527620,1991191,3014539,535555,592173,621207,639557,356173,122192
2022-01-07,10486386,2556715,2009340,3031888,540239,596936,625736,644010,358835,122686
2022-01-08,10572565,2585811,2027489,3049237,544923,601700,630265,648463,361497,123180
2022-01-09,10589886,2591003,2032537,3054105,545620,602550,630665,648564,361659,123183
2022-01-10,10694224,2621386,2052758,3080077,550389,609151,636007,654890,365601,123965
2022-01-11,10787201,2646662,2070578,3107140,554294,613590,640804,660793,368836,124504
2022-01-12,10867524,2667567,2085840,3133039,557518,616081,644840,666275,371188,125176
2022-01-13,10965771,2695377,2102926,3161779,561640,621357,649551,671590,375124,126427
2022-01-14,11038395,2712720,2116813,3186309,564328,624731,653534,675373,377340,127247
2022-01-15,11065718,2719547,2121722,3195201,565806,625564,655860,676587,377947,127484
2022-01-16,11075652,2722040,2124509,3199045,566038,625890,655977,676684,377953,127516
2022-01-17,11214077,2765198,2142017,3231585,569911,642958,664066,682541,385749,130052
2022-01-18,11289634,2782224,2155148,3259175,572784,646800,667702,686055,389092,130654
2022-01-19,11357778,2799343,2166981,3282029,575519,650245,671111,689180,392043,131327
2022-01-20,11408180,2811174,2176317,3298925,577414,653017,673532,691887,394207,131707
2022-01-21,11468728,2825264,2187286,3319651,580185,656078,676715,695113,396227,132209
2022-01-22,11479191,2828948,2188863,3322463,580664,656568,677314,695442,396567,132362
2022-01-23,11485022,2830253,2189899,3325527,580864,656649,677447,695449,396571,132363
2022-01-24,11530381,2839419,2199550,3340880,582663,658601,680376,697934,398160,132798
